Action	Reward	Loss	Remaining	length	Punto	objetivo				
#############	EPISODIO	0#################								
Punto	Encontrado									
5	18,60276675	15,40728188	2,675722808	[	0	0	-10,]	[-8,328453482420173e-10	0,642245531	-7,806000232696533]
5	20,2157458	24,80825233	2,286069619	[	0	0	-10,]	[-2,465019521835643e-09	1,300192475	-8,289298057556152]
6	20,87946382	23,77850151	2,148720924	[	0	0	-10,]	[-4,6848769308383e-09	2,136424065	-8,613142013549805]
1	19,09604984	11,48507214	2,547093021	[	0	0	-10,]	[9,958244645558167e-11	2,833794355	-8,846959114074707]
1	17,31710837	2,741276741	3,059394341	[	0	0	-10,]	[1,0483226731139439e-08	3,483076572	-9,466105461120605]
1	16,05275908	13,36239052	3,52375734	[	0	0	-10,]	[2,588219416566062e-08	4,136003017	-10,47526741027832]
8	14,6838796	50,20270538	4,163219916	[	0	0	-10,]	[4,7298151173436054e-08	4,818720818	-11,608650207519531]
8	13,2234944	33,35786057	5,080140333	[	0	0	-10,]	[7,284674552465731e-08	5,671579361	-12,336421012878418]
8	12,00871323	22,89552116	6,133977144	[	0	0	-10,]	[1,032470819950504e-07	6,728755951	-12,668060302734375]
8	11,06912601	4,767899513	7,238418503	[	0	0	-10,]	[1,4085183863699058e-07	8,02612114	-12,598570823669434]
8	10,29868588	31,8572464	8,436301967	[	0	0	-10,]	[1,8514167265948345e-07	9,506547928	-12,136857986450195]
8	9,653869606	27,16701889	9,743747511	[	0	0	-10,]	[2,3871217535997857e-07	11,21775436	-11,25722885131836]
5	9,069014914	20,64815331	11,28798642	[	0	0	-10,]	[3,011192859503353e-07	13,1007576	-10,147001266479492]
5	8,54570139	3,46660161	13,10158231	[	0	0	-10,]	[3,763997540318087e-07	15,22080326	-9,018682479858398]
1	8,076467898	67,31686401	15,25240427	[	0	0	-10,]	[4,646945797048829e-07	17,50331497	-8,052903175354004]
1	7,68654263	30,66489792	17,61128107	[	0	0	-10,]	[5,746143187934649e-07	19,78110123	-7,483023166656494]
1	7,387707294	13,44628143	19,94059022	[	0	0	-10,]	[7,114391564755351e-07	22,0387249	-7,30207633972168]
1	7,154870804	23,96484375	22,20324722	[	0	0	-10,]	[8,779072686593281e-07	24,28156471	-7,517912864685059]
8	6,96787671	5,806792259	24,40809582	[	0	0	-10,]	[1,078572836377134e-06	26,56671143	-7,839837074279785]
8	6,808031259	45,4733963	26,65438913	[	0	0	-10,]	[1,2947964478371432e-06	29,00164604	-7,769439697265625]
8	6,661830881	40,97264862	29,08729744	[	0	0	-10,]	[1,5186527662081062e-06	31,55733109	-7,309945583343506]
8	6,530372776	2,372308254	31,67177826	[	0	0	-10,]	[1,7517503465569462e-06	34,23441696	-6,468777656555176]
8	6,411789092	4,189885139	34,41605492	[	0	0	-10,]	[1,988534449992585e-06	37,17251587	-5,212791919708252]
8	6,299393014	24,49316216	37,47950503	[	0	0	-10,]	[2,1839091459696647e-06	40,26815796	-3,570267915725708]
8	6,196794868	17,31982803	40,77825401	[	0	0	-10,]	[2,4098119411064545e-06	43,58019257	-1,5040117502212524]
#############	EPISODIO	142#################								
Punto	Encontrado									
8	9,606807121	32,97769547	9,853504106	[	0	0	-10,]	[3,618591429103979e-13	0,014147108	-2,5647685527801514]
5	10,92751017	5,231748581	7,435244906	[	0	0	-10,]	[1,3690161200854978e-12	0,218630537	-3,8580472469329834]
5	11,99707534	21,96182251	6,145842736	[	0	0	-10,]	[2,2280708528166215e-11	0,659646749	-5,164435863494873]
5	13,5028955	4,394618511	4,880349819	[	0	0	-10,]	[7,022993298022584e-11	1,312111974	-6,445563316345215]
5	15,44084132	16,98308182	3,788886112	[	0	0	-10,]	[1,0129560384930514e-10	2,187639952	-7,735747337341309]
5	17,05275377	23,56309128	3,148429558	[	0	0	-10,]	[2,3634735835109666e-10	3,277852297	-9,024081230163574]
5	16,31209255	32,69389343	3,420048702	[	0	0	-10,]	[6,523782625222907e-10	4,572793007	-10,305537223815918]
5	13,95577607	42,49657822	4,582989077	[	0	0	-10,]	[1,456764930907184e-09	6,110125542	-11,615793228149414]
5	11,83045183	33,58113098	6,320159958	[	0	0	-10,]	[2,763633766278417e-09	7,86910677	-12,93436050415039]
5	10,32004806	45,47266388	8,398411333	[	0	0	-10,]	[4,721864232948292e-09	9,832055092	-14,25114631652832]
5	9,26921742	45,38865662	10,71174833	[	0	0	-10,]	[7,553425440676165e-09	11,94824791	-15,540412902832031]
5	8,528506796	14,87217331	13,17030004	[	0	0	-10,]	[1,163146734484144e-08	14,2677927	-16,838781356811523]
5	7,972280564	3,827014446	15,8220997	[	0	0	-10,]	[1,737552501879236e-08	16,86156845	-18,1829891204834]
5	7,532633002	23,92535782	18,74229979	[	0	0	-10,]	[2,456095948843995e-08	19,65253067	-19,53156280517578]
5	7,188950866	25,82991028	21,84199284	[	0	0	-10,]	[3,2310605746488363e-08	22,56360435	-20,853195190429688]
1	6,92026059	14,67664528	25,03813266	[	0	0	-10,]	[3,876758825072102e-08	25,65411377	-22,327478408813477]
1	6,697086341	12,29342461	28,46226058	[	0	0	-10,]	[3,100311118942045e-08	28,72631836	-24,18160057067871]
1	6,51349051	2,895717144	32,0362164	[	0	0	-10,]	[-1,5765271310641538e-09	31,76144791	-26,425989151000977]
1	6,360264601	51,38564301	35,75755434	[	0	0	-10,]	[-6,745050740164515e-08	34,74214935	-29,042171478271484]
1	6,230967832	51,04721832	39,61844566	[	0	0	-10,]	[-1,7380280326051434e-07	37,63445282	-31,990421295166016]
8	6,121373067	21,85711098	43,58819413	[	0	0	-10,]	[-3,3102929819506244e-07	40,58102798	-35,110008239746094]
#############	EPISODIO	143#################								
Punto	Encontrado									
8	9,606807121	50,11208344	9,853504106	[	0	0	-10,]	[8,822022973253851e-13	0,015137259	-2,586005449295044]
3	10,94246976	22,29521561	7,414010004	[	0	0	-10,]	[3,295564932059847e-10	0,181896672	-3,835160493850708]
7	11,97591123	37,89213181	6,167522398	[	0	0	-10,]	[5,7580735735029975e-09	0,226199716	-4,991008758544922]
1	13,31380132	2,156667709	5,014096087	[	0	0	-10,]	[1,4970762407529037e-08	0,224728003	-6,022909164428711]
7	15,03324018	26,35331154	3,983434974	[	0	0	-10,]	[2,7566734672745952e-08	0,226881757	-7,170265197753906]
7	18,02485046	32,82492447	2,838815666	[	0	0	-10,]	[4,279893417447056e-08	0,228470996	-7,893850803375244]
3	21,03332366	16,77007103	2,118505	[	0	0	-10,]	[6,310678202225972e-08	0,21515508	-8,371749877929688]
3	45	49,39165497	1,642403778	[	0	0	-10,]	[1,1124812004936757e-07	0,017121766	-8,855916023254395]
Punto	Encontrado									
3	7,4222234	2,351050138	19,6421918	[-18,	7	-6,]	[-0,5479974150657654	-0,541283429	-8,756546974182129]	
3	7,473966044	2,528533459	19,21046333	[-18,	7	-6,]	[-1,0720915794372559	-0,69155544	-8,47928237915039]	
3	7,530626019	21,87843704	18,75795697	[-18,	7	-6,]	[-1,5982887744903564	-1,093558669	-8,191617965698242]	
3	7,574562331	54,27714157	18,42077665	[-18,	7	-6,]	[-2,111469030380249	-1,713841915	-7,91058874130249]	
3	7,6012399	36,1011734	18,22160275	[-18,	7	-6,]	[-2,625976324081421	-2,567638636	-7,629435062408447]	
0	7,606721552	59,40346146	18,1811818	[-18,	7	-6,]	[-3,1330645084381104	-3,645814896	-7,516341686248779]	
3	7,584212461	66,26512146	18,34825435	[-18,	7	-6,]	[-3,6337828636169434	-4,943724155	-7,646699905395508]	
3	7,530996826	53,32258606	18,75506231	[-18,	7	-6,]	[-4,138700008392334	-6,490963459	-7,786088943481445]	
3	7,447976649	40,70779419	19,42503143	[-18,	7	-6,]	[-4,625553131103516	-8,220124245	-7,926913738250732]	
3	7,341601048	19,58138657	20,35291153	[-18,	7	-6,]	[-5,121753215789795	-10,23396683	-8,077239036560059]	
3	7,210999867	23,68501472	21,61420308	[-18,	7	-6,]	[-5,60526180267334	-12,45260143	-8,230241775512695]	
8	7,06838784	15,86851883	23,17341615	[-18,	7	-6,]	[-6,069647789001465	-14,80280876	-8,221240043640137]	
3	6,92659306	41,09172058	24,95254859	[-18,	7	-6,]	[-6,5267252922058105	-17,0175705	-7,9692559242248535]	
1	6,805704084	35,99977875	26,69002986	[-18,	7	-6,]	[-6,971182346343994	-19,33034325	-7,87981653213501]	
3	6,688695054	24,16641998	28,60866135	[-18,	7	-6,]	[-7,407914161682129	-21,69391441	-8,033392906188965]	
3	6,579579218	12,81546402	30,65399963	[-18,	7	-6,]	[-7,834651947021484	-24,22179604	-8,198592185974121]	
1	6,474557	24,68041229	32,90848912	[-18,	7	-6,]	[-8,252037048339844	-26,95471764	-8,521954536437988]	
1	6,373016018	47,68108749	35,41618113	[-18,	7	-6,]	[-8,659849166870117	-29,70837975	-9,251230239868164]	
1	6,281483279	20,66274834	38,01728632	[-18,	7	-6,]	[-9,052236557006836	-32,39887238	-10,369219779968262]	
1	6,200834453	19,67974091	40,63771274	[-18,	7	-6,]	[-9,435762405395508	-35,07415009	-11,889263153076172]	
#############	EPISODIO	144#################								
Punto	Encontrado									
3	9,606807121	2,045505524	9,853504106	[	0	0	-10,]	[-6,205615448590107e-12	-0,015275739	-2,7041404247283936]
3	11,02709137	10,96140194	7,295875567	[	0	0	-10,]	[-3,269288728624531e-10	-0,217424303	-4,3720808029174805]
3	12,53907026	15,7459383	5,632117525	[	0	0	-10,]	[-1,7082415482150282e-09	-0,642941058	-6,030029296875]
3	14,95679501	13,51200294	4,021696233	[	0	0	-10,]	[-5,106028488910397e-09	-1,305383921	-7,733627796173096]
3	18,82961651	13,44087601	2,615429247	[	0	0	-10,]	[-1,1344794437206929e-08	-2,179914236	-9,414139747619629]
3	20,35028795	2,673277855	2,257267887	[	0	0	-10,]	[-2,1813749029320206e-08	-3,297145844	-11,130974769592285]
5	16,14647166	35,60139084	3,485724407	[	0	0	-10,]	[-3,7492025484198166e-08	-4,575823784	-12,808276176452637]
3	12,85070766	2,232882738	5,368852613	[	0	0	-10,]	[-6,244982131420329e-08	-5,75030756	-14,517940521240234]
3	11,01478194	11,65880871	7,312853314	[	0	0	-10,]	[-9,647858689731947e-08	-7,051739216	-16,22135353088379]
3	9,805916366	60,72133255	9,403843136	[	0	0	-10,]	[-1,4142261761662667e-07	-8,564296722	-17,91295623779297]
3	8,949360732	13,74586296	11,66027679	[	0	0	-10,]	[-1,990882054769827e-07	-10,25041866	-19,573986053466797]
3	8,327537009	33,90082932	14,02612889	[	0	0	-10,]	[-2,742871743066644e-07	-12,1682806	-21,264711380004883]
3	7,843827045	20,7930603	16,58194124	[	0	0	-10,]	[-3,686399452362821e-07	-14,27919197	-22,951990127563477]
3	7,465700897	14,07555103	19,27820976	[	0	0	-10,]	[-4,874798946730152e-07	-16,62493134	-24,669723510742188]
3	7,157794381	2,095132589	22,17180935	[	0	0	-10,]	[-6,346361942632939e-07	-19,19915962	-26,411388397216797]
1	6,904217709	13,57950687	25,25750184	[	0	0	-10,]	[-8,107060693873791e-07	-21,90221596	-28,262466430664062]
1	6,693933597	3,487444639	28,51709564	[	0	0	-10,]	[-1,0384627557868953e-06	-24,60942459	-30,49785614013672]
1	6,513871959	23,88838196	32,0278923	[	0	0	-10,]	[-1,327271434092836e-06	-27,27753258	-33,11068344116211]
1	6,360489868	2,858342648	35,75146812	[	0	0	-10,]	[-1,6766607586760074e-06	-29,87105942	-36,053733825683594]
0	6,230411338	41,36985016	39,63681669	[	0	0	-10,]	[-2,101849304381176e-06	-32,49178696	-39,420284271240234]
3	6,115267675	39,21281815	43,83228657	[	0	0	-10,]	[-2,575176040409133e-06	-35,24442291	-43,00724792480469]
#############	EPISODIO	145#################								
Punto	Encontrado									
5	10,64612163	53,48352814	7,855636358	[	0	0	-10,]	[-6,462715779198547e-12	0,015598576	-4,71072244644165]
5	12,95000963	1,683065534	5,289300554	[	0	0	-10,]	[-2,794410258744051e-10	0,219121262	-6,372512340545654]
5	15,78958221	1,84649229	3,63409973	[	0	0	-10,]	[-1,2435831253654328e-09	0,657960176	-8,062704086303711]
5	21,4150876	43,91165543	2,045978263	[	0	0	-10,]	[-3,3087044215562855e-09	1,321311235	-9,751580238342285]
3	45	40,84965897	1,344461141	[	0	0	-10,]	[-3,915739732462953e-09	2,173851252	-11,435384750366211]
Punto	Encontrado									
8	7,150677419	13,71419716	22,24848885	[	-9	-17	-7,]	[-0,27678361535072327	2,690158367	-12,218202590942383]
8	7,158976933	31,60191345	22,15911729	[	-9	-17	-7,]	[-0,5343453288078308	2,393585205	-10,612546920776367]
8	7,225493508	27,59334373	21,46692692	[	-9	-17	-7,]	[-0,7911378741264343	2,335535526	-8,527145385742188]
3	7,266406939	55,95072937	21,06135144	[	-9	-17	-7,]	[-1,0386946201324463	2,466033936	-6,230679512023926]
3	7,268066761	32,2665863	21,04520645	[	-9	-17	-7,]	[-1,2831552028656006	2,458527327	-3,95770263671875]
8	7,257054388	25,78388977	21,15276702	[	-9	-17	-7,]	[-1,5294015407562256	2,256911516	-1,530757188796997]
8	7,235430496	40,28117371	21,3670564	[	-9	-17	-7,]	[-1,6534743309020996	2,196806669	-0,18180610239505768]
8	7,206933819	8,540804863	21,65586742	[	-9	-17	-7,]	[-1,6534743309020996	2,196806669	-0,18180610239505768]
8	-105	12,25310421	999	[	-9	-17	-7,]	[-1,6534743309020996	2,196806669	-0,18180610239505768]
#############	EPISODIO	146#################								
Punto	Encontrado									
8	9,606807121	14,39894867	9,853504106	[	0	0	-10,]	[3,501780029141477e-13	0,013506091	-2,5546748638153076]
8	10,92042659	44,21628571	7,445337386	[	0	0	-10,]	[-3,975772402270428e-12	0,213195443	-3,7019104957580566]
3	11,84772331	13,34547997	6,301696891	[	0	0	-10,]	[2,0245562171172793e-10	0,598346233	-4,574832916259766]
3	12,74225908	12,67432213	5,458063402	[	0	0	-10,]	[5,175264661261281e-09	0,844768941	-5,472309112548828]
3	13,91929456	16,03491592	4,605824501	[	0	0	-10,]	[1,784112235725388e-08	0,859046936	-6,372325897216797]
4	15,575297	1,489262342	3,727999602	[	0	0	-10,]	[3,948671079001542e-08	0,669159353	-7,259324073791504]
3	18,08494982	34,10267639	2,821183931	[	0	0	-10,]	[6,878676828137031e-08	0,426437646	-8,153092384338379]
5	45	4,540572166	1,895499092	[	0	0	-10,]	[1,0917775483676451e-07	0,03685654	-9,04815673828125]
Punto	Encontrado									
3	7,280966488	34,05059052	20,92053248	[-16,	11	-2,]	[-0,6410226225852966	0,100851163	-9,036205291748047]	
3	7,369143722	22,70120049	20,10467151	[-16,	11	-2,]	[-1,234830379486084	0,296957701	-8,441576957702637]	
3	7,458136494	2,29643774	19,34061173	[-16,	11	-2,]	[-1,8251287937164307	0,255772054	-7,840083122253418]	
3	7,535381651	3,109222412	18,72089685	[-16,	11	-2,]	[-2,419236898422241	-0,015983228	-7,234138488769531]	
3	7,596949063	23,32465363	18,25336184	[-16,	11	-2,]	[-3,0093190670013428	-0,51632905	-6,632245063781738]	
5	7,63604835	25,87761688	17,96778562	[-16,	11	-2,]	[-3,5969929695129395	-1,210660338	-6,030384063720703]	
5	7,650329895	66,89844513	17,86557598	[-16,	11	-2,]	[-4,189537525177002	-1,750208855	-5,4309282302856445]	
5	7,671634038	40,51125717	17,71513811	[-16,	11	-2,]	[-4,77621603012085	-2,043268204	-4,83810567855835]	
1	7,711490777	14,91337872	17,44004059	[-16,	11	-2,]	[-5,3550920486450195	-2,118951797	-4,408265590667725]	
1	7,767753918	2,273816347	17,06518985	[-16,	11	-2,]	[-5,9373393058776855	-2,157653332	-4,376485347747803]	
5	7,819433814	17,28421021	16,73405701	[-16,	11	-2,]	[-6,522910118103027	-2,184103251	-4,59442138671875]	
5	7,866506452	37,08712006	16,44283532	[-16,	11	-2,]	[-7,100612640380859	-2,016646862	-4,821275234222412]	
7	7,937982261	24,8757782	16,0184826	[-16,	11	-2,]	[-7,681298732757568	-1,63360405	-4,8860368728637695]	
7	8,04891358	10,45556259	15,3992841	[-16,	11	-2,]	[-8,26450252532959	-1,213512063	-4,5377607345581055]	
1	8,189152196	3,500332832	14,67814796	[-16,	11	-2,]	[-8,839208602905273	-0,802148581	-4,100425720214844]	
3	8,341463426	37,96285629	13,9635036	[-16,	11	-2,]	[-9,418831825256348	-0,404830009	-3,9014081954956055]	
3	8,495517836	24,29437256	13,30403229	[-16,	11	-2,]	[-9,985791206359863	-0,209020019	-3,714174270629883]	
3	8,613879892	2,113832951	12,83554559	[-16,	11	-2,]	[-10,560418128967285	-0,24737978	-3,5269014835357666]	
3	8,680080088	4,716867447	12,58666084	[-16,	11	-2,]	[-11,129427909851074	-0,516107082	-3,343923807144165]	
3	8,683039517	16,8025856	12,57574356	[-16,	11	-2,]	[-11,69690227508545	-1,01396668	-3,164238691329956]	
3	8,619425432	23,20295715	12,81434732	[-16,	11	-2,]	[-12,25996208190918	-1,737374425	-2,9884629249572754]	
3	8,493605698	23,1717453	13,31186125	[-16,	11	-2,]	[-12,822044372558594	-2,69011426	-2,8152661323547363]	
3	8,316142743	5,414958	14,07775867	[-16,	11	-2,]	[-13,386363983154297	-3,882949829	-2,6435232162475586]	
3	8,100890985	52,7460289	15,12439787	[-16,	11	-2,]	[-13,936756134033203	-5,279930592	-2,4776482582092285]	
1	7,870741516	15,13832855	16,41710276	[-16,	11	-2,]	[-14,48503303527832	-6,894940376	-2,4726130962371826]	
5	7,636411729	25,94431114	17,96517128	[-16,	11	-2,]	[-15,022360801696777	-8,507572174	-2,709171772003174]	
7	7,4336911	13,61642456	19,54492454	[-16,	11	-2,]	[-15,564069747924805	-9,960122108	-2,7918295860290527]	
7	7,274836341	12,62823963	20,97960314	[-16,	11	-2,]	[-16,102222442626953	-11,36956024	-2,4561920166015625]	
7	-105	3,514661789	999	[-16,	11	-2,]	[-16,19191551208496	-11,97689819	-1,951825499534607]	
#############	EPISODIO	147#################								
Punto	Encontrado									
7	9,606807121	28,14439392	9,853504106	[	0	0	-10,]	[0,0	0	-2,5766589641571045]
5	10,93588693	47,28674698	7,423341036	[	0	0	-10,]	[2,4540384915144875e-12	0,015106988	-3,833479166030884]
1	11,97686814	41,05333328	6,166539339	[	0	0	-10,]	[2,6593586707757133e-11	0,20109722	-5,241038799285889]
1	13,67572345	30,54720688	4,763208142	[	0	0	-10,]	[-1,5368599726173215e-09	0,430872709	-7,0402607917785645]
1	17,52838444	24,09184837	2,990937557	[	0	0	-10,]	[-6,6528604847349015e-09	0,65513885	-9,223800659179688]
1	45	33,52867889	1,015722565	[	0	0	-10,]	[-1,696219520397335e-08	0,878106952	-11,767643928527832]
Punto	Encontrado									
1	7,366804835	4,470346451	20,12552724	[	14	-13	-17,]	[0,4373927414417267	0,844654381	-14,512123107910156]
1	7,434284588	21,4956665	19,53991561	[	14	-13	-17,]	[0,909870445728302	0,445322514	-14,083352088928223]
1	7,501201459	26,85944366	18,99039295	[	14	-13	-17,]	[1,3638871908187866	0,068227038	-14,006783485412598]
1	7,574259272	25,70951271	18,42306299	[	14	-13	-17,]	[1,8147512674331665	-0,306786954	-14,299379348754883]
1	7,659370653	12,03042698	17,80144084	[	14	-13	-17,]	[2,2644290924072266	-0,680436313	-14,97149658203125]
1	7,757091213	3,700175047	17,13505471	[	14	-13	-17,]	[2,7167434692382812	-1,056016207	-16,035682678222656]
5	7,863843217	19,52074242	16,45905631	[	14	-13	-17,]	[3,1752729415893555	-1,420763493	-17,36445426940918]
5	7,966449729	49,85811615	15,85516512	[	14	-13	-17,]	[3,630985975265503	-1,595708728	-18,69797706604004]
5	8,029074863	52,44067764	15,50669008	[	14	-13	-17,]	[4,073406219482422	-1,54530549	-19,99779510498047]
5	8,039324941	23,49286652	15,45102152	[	14	-13	-17,]	[4,516766548156738	-1,279595852	-21,305965423583984]
5	7,997724972	23,23185539	15,6793153	[	14	-13	-17,]	[4,973074913024902	-0,779595137	-22,65895652770996]
5	7,904853657	32,74671936	16,21257106	[	14	-13	-17,]	[5,423851490020752	-0,058714315	-24,00379180908203]
5	7,772887661	48,42801285	17,03174384	[	14	-13	-17,]	[5,865040302276611	0,867966175	-25,329832077026367]
3	7,616763681	26,97982407	18,10757183	[	14	-13	-17,]	[6,297849178314209	1,966228485	-26,640378952026367]
8	7,451327192	27,86964798	19,39711393	[	14	-13	-17,]	[6,7398762702941895	2,977591276	-27,84465789794922]
5	7,311597715	15,78274632	20,63006118	[	14	-13	-17,]	[7,178752422332764	4,125762463	-28,8115177154541]
3	7,184009112	4,963558197	21,89367738	[	14	-13	-17,]	[7,607086181640625	5,449885845	-29,760639190673828]
3	7,05541528	30,8175621	23,32598438	[	14	-13	-17,]	[8,03201675415039	6,626268387	-30,718486785888672]
8	6,947191487	29,36578178	24,67800872	[	14	-13	-17,]	[8,460843086242676	7,616425037	-31,54035186767578]
8	6,863649847	46,55979919	25,82907418	[	14	-13	-17,]	[8,886541366577148	8,745508194	-31,971675872802734]
8	6,79264544	68,59942627	26,8917397	[	14	-13	-17,]	[9,30864429473877	10,09285831	-32,00325393676758]
8	6,727987194	15,03638649	27,93539962	[	14	-13	-17,]	[9,718464851379395	11,61774445	-31,636796951293945]
5	6,668969657	20,60725021	28,95860338	[	14	-13	-17,]	[10,12721061706543	13,36300278	-31,020259857177734]
5	6,607232858	20,47964478	30,10936897	[	14	-13	-17,]	[10,529627799987793	15,30946732	-30,40439796447754]
5	6,537787762	34,01053619	31,51423976	[	14	-13	-17,]	[10,9332914352417	17,49604797	-29,780452728271484]
5	6,461657753	42,83262634	33,20773427	[	14	-13	-17,]	[11,334527015686035	19,90950203	-29,15462875366211]
5	6,381847271	35,19672394	35,18344881	[	14	-13	-17,]	[11,716056823730469	22,43431473	-28,55474853515625]
5	6,304101132	22,39393234	37,34058476	[	14	-13	-17,]	[12,097860336303711	25,19503975	-27,94975471496582]
5	6,226118459	2,836974144	39,77909407	[	14	-13	-17,]	[12,470545768737793	28,12460709	-27,354501724243164]
5	6,15112696	28,21876526	42,4356954	[	14	-13	-17,]	[12,83261775970459	31,2022934	-26,771644592285156]
#############	EPISODIO	148#################								
Punto	Encontrado									
5	9,606807121	11,81943703	9,853504106	[	0	0	-10,]	[1,6364865192131095e-12	0,015276579	-2,7041213512420654]
5	11,02707751	4,174018383	7,295894642	[	0	0	-10,]	[8,072209567444588e-11	0,221394315	-4,39235258102417]
5	12,56199002	60,79269409	5,612016128	[	0	0	-10,]	[4,860256641592287e-10	0,663446128	-6,096390247344971]
